taxon	sequenceID	host	name	subgenus	scaffold	orientation
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.285-Lepus_timidus	RELIK.285-Lepus_timidus	Lepus timidus	RELIK	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.286-Oryctolagus_cuniculus	RELIK.286-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr14	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.287-Lepus_timidus	RELIK.287-Lepus_timidus	Lepus timidus	RELIK	-	CM019679.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.288-Lepus_timidus	RELIK.288-Lepus_timidus	Lepus timidus	RELIK	-	VUAX01000325.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.289-Lepus_timidus	RELIK.289-Lepus_timidus	Lepus timidus	RELIK	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.29-Oryctolagus_cuniculus	RELIK.29-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.290-Oryctolagus_cuniculus	RELIK.290-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr16	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.291-Lepus_americanus	RELIK.291-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010033849.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.292-Lepus_timidus	RELIK.292-Lepus_timidus	Lepus timidus	RELIK	-	CM019690.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.293-Oryctolagus_cuniculus	RELIK.293-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.294-Lepus_americanus	RELIK.294-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010020834.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.295-Oryctolagus_cuniculus	RELIK.295-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr13	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.296-Lepus_americanus	RELIK.296-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010014941.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.297-Lepus_americanus	RELIK.297-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010033081.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.298-Lepus_timidus	RELIK.298-Lepus_timidus	Lepus timidus	RELIK	-	CM019682.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.299-Oryctolagus_cuniculus	RELIK.299-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0007	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.3-Lepus_timidus	RELIK.3-Lepus_timidus	Lepus timidus	RELIK	-	CM019685.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.30-Oryctolagus_cuniculus	RELIK.30-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr5	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.300-Lepus_americanus	RELIK.300-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010011950.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.301-Lepus_americanus	RELIK.301-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010003728.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.302-Lepus_americanus	RELIK.302-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010008852.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.303-Lepus_timidus	RELIK.303-Lepus_timidus	Lepus timidus	RELIK	-	CM019675.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.304-Oryctolagus_cuniculus	RELIK.304-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr19	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.306-Lepus_americanus	RELIK.306-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010056499.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.307-Lepus_timidus	RELIK.307-Lepus_timidus	Lepus timidus	RELIK	-	CM019682.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.308-Lepus_timidus	RELIK.308-Lepus_timidus	Lepus timidus	RELIK	-	CM019670.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.309-Lepus_timidus	RELIK.309-Lepus_timidus	Lepus timidus	RELIK	-	CM019672.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.31-Lepus_timidus	RELIK.31-Lepus_timidus	Lepus timidus	RELIK	-	CM019676.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.310-Oryctolagus_cuniculus	RELIK.310-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr2	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.311-Oryctolagus_cuniculus	RELIK.311-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr2	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.312-Oryctolagus_cuniculus	RELIK.312-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0010	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.313-Oryctolagus_cuniculus	RELIK.313-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr3	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.316-Lepus_americanus	RELIK.316-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010135616.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.317-Oryctolagus_cuniculus	RELIK.317-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr2	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.318-Lepus_americanus	RELIK.318-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010062494.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.319-Oryctolagus_cuniculus	RELIK.319-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr15	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.320-Oryctolagus_cuniculus	RELIK.320-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr11	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.321-Oryctolagus_cuniculus	RELIK.321-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr11	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.322-Lepus_americanus	RELIK.322-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010008286.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.323-Lepus_americanus	RELIK.323-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010247098.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.324-Lepus_timidus	RELIK.324-Lepus_timidus	Lepus timidus	RELIK	-	CM019669.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.325-Lepus_timidus	RELIK.325-Lepus_timidus	Lepus timidus	RELIK	-	CM019682.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.326-Lepus_americanus	RELIK.326-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010020826.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.328-Lepus_americanus	RELIK.328-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010023172.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.329-Lepus_americanus	RELIK.329-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010030299.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.330-Lepus_timidus	RELIK.330-Lepus_timidus	Lepus timidus	RELIK	-	CM019671.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.331-Lepus_timidus	RELIK.331-Lepus_timidus	Lepus timidus	RELIK	-	CM019681.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.332-Lepus_americanus	RELIK.332-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010022642.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.333-Lepus_timidus	RELIK.333-Lepus_timidus	Lepus timidus	RELIK	-	CM019681.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.334-Oryctolagus_cuniculus	RELIK.334-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr14	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.335-Lepus_americanus	RELIK.335-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010447409.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.336-Lepus_americanus	RELIK.336-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010400464.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.337-Lepus_timidus	RELIK.337-Lepus_timidus	Lepus timidus	RELIK	-	CM019685.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.338-Oryctolagus_cuniculus	RELIK.338-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr7	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.339-Oryctolagus_cuniculus	RELIK.339-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0129	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.340-Lepus_americanus	RELIK.340-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010093631.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.341-Lepus_timidus	RELIK.341-Lepus_timidus	Lepus timidus	RELIK	-	CM019676.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.342-Lepus_timidus	RELIK.342-Lepus_timidus	Lepus timidus	RELIK	-	CM019681.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.343-Lepus_timidus	RELIK.343-Lepus_timidus	Lepus timidus	RELIK	-	CM019672.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.345-Oryctolagus_cuniculus	RELIK.345-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr17	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.348-Lepus_timidus	RELIK.348-Lepus_timidus	Lepus timidus	RELIK	-	CM019676.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.350-Oryctolagus_cuniculus	RELIK.350-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.356-Lepus_timidus	RELIK.356-Lepus_timidus	Lepus timidus	RELIK	-	CM019679.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.358-Lepus_americanus	RELIK.358-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010018528.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.36-Lepus_americanus	RELIK.36-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010058017.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.364-Oryctolagus_cuniculus	RELIK.364-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0106	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.365-Lepus_americanus	RELIK.365-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010206028.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.366-Lepus_americanus	RELIK.366-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010326271.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.367-Lepus_timidus	RELIK.367-Lepus_timidus	Lepus timidus	RELIK	-	CM019687.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.369-Lepus_americanus	RELIK.369-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010496601.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.37-Lepus_americanus	RELIK.37-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010097211.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.370-Oryctolagus_cuniculus	RELIK.370-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr14	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.371-Oryctolagus_cuniculus	RELIK.371-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr9	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.376-Lepus_americanus	RELIK.376-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010009492.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.38-Oryctolagus_cuniculus	RELIK.38-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0227	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.381-Lepus_americanus	RELIK.381-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010558919.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.382-Lepus_americanus	RELIK.382-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010587504.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.386-Oryctolagus_cuniculus	RELIK.386-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0043	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.387-Lepus_americanus	RELIK.387-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010298968.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.388-Lepus_americanus	RELIK.388-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010047977.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.390-Lepus_timidus	RELIK.390-Lepus_timidus	Lepus timidus	RELIK	-	CM019671.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.394-Oryctolagus_cuniculus	RELIK.394-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr11	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.395-Lepus_timidus	RELIK.395-Lepus_timidus	Lepus timidus	RELIK	-	CM019686.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.398-Oryctolagus_cuniculus	RELIK.398-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0086	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.400-Lepus_timidus	RELIK.400-Lepus_timidus	Lepus timidus	RELIK	-	CM019670.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.404-Lepus_americanus	RELIK.404-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010012127.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.409-Lepus_americanus	RELIK.409-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010004701.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.418-Oryctolagus_cuniculus	RELIK.418-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0288	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.42-Lepus_americanus	RELIK.42-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010103373.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.420-Lepus_americanus	RELIK.420-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010620955.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.421-Lepus_americanus	RELIK.421-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010276532.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.426-Lepus_americanus	RELIK.426-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010342015.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.427-Lepus_americanus	RELIK.427-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010888181.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.428-Lepus_americanus	RELIK.428-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010051040.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.429-Lepus_americanus	RELIK.429-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010961519.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.43-Oryctolagus_cuniculus	RELIK.43-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0227	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.430-Lepus_timidus	RELIK.430-Lepus_timidus	Lepus timidus	RELIK	-	CM019683.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.433-Oryctolagus_cuniculus	RELIK.433-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrX	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.435-Lepus_timidus	RELIK.435-Lepus_timidus	Lepus timidus	RELIK	-	CM019676.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.44-Oryctolagus_cuniculus	RELIK.44-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0119	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.45-Lepus_timidus	RELIK.45-Lepus_timidus	Lepus timidus	RELIK	-	CM019669.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.459-Oryctolagus_cuniculus	RELIK.459-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0420	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.460-Lepus_timidus	RELIK.460-Lepus_timidus	Lepus timidus	RELIK	-	CM019673.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.5-Oryctolagus_cuniculus	RELIK.5-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr15	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.54-Lepus_timidus	RELIK.54-Lepus_timidus	Lepus timidus	RELIK	-	CM019680.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.55-Oryctolagus_cuniculus	RELIK.55-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.58-Lepus_timidus	RELIK.58-Lepus_timidus	Lepus timidus	RELIK	-	CM019680.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.59-Lepus_americanus	RELIK.59-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010037697.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.68-Oryctolagus_cuniculus	RELIK.68-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn1247	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.7-Lepus_timidus	RELIK.7-Lepus_timidus	Lepus timidus	RELIK	-	CM019683.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.72-Oryctolagus_cuniculus	RELIK.72-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn0150	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.76-Lepus_americanus	RELIK.76-Lepus_americanus	Lepus americanus	RELIK	-	PVJM010096262.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.8-Lepus_timidus	RELIK.8-Lepus_timidus	Lepus timidus	RELIK	-	VUAX01000176.1	-
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.82-Lepus_timidus	RELIK.82-Lepus_timidus	Lepus timidus	RELIK	-	VUAX01000098.1	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.89-Oryctolagus_cuniculus	RELIK.89-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chr2	+
alignment/AL_RELIK/member/fasta-digs-erv/RELIK.97-Oryctolagus_cuniculus	RELIK.97-Oryctolagus_cuniculus	Oryctolagus cuniculus	RELIK	-	chrUn1117	-
