taxon	sequenceID	host	name	subgenus	scaffold	orientation
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.2-Oryctolagus_cuniculus-provirus	ERV-RELIK.2-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.2-Oryctolagus_cuniculus-provirus	-	chrUn0420	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.20-Oryctolagus_cuniculus-provirus	ERV-RELIK.20-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.20-Oryctolagus_cuniculus-provirus	-	chr1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.21-Oryctolagus_cuniculus-provirus	ERV-RELIK.21-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.21-Oryctolagus_cuniculus-provirus	-	chr5	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.22-Oryctolagus_cuniculus-provirus	ERV-RELIK.22-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.22-Oryctolagus_cuniculus-provirus	-	chrUn0227	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.23-Lepus_americanus-provirus	ERV-RELIK.23-Lepus_americanus-provirus	Lepus_americanus	ERV-RELIK.23-Lepus_americanus-provirus	-	PVJM010096262.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.26-Oryctolagus_cuniculus-provirus	ERV-RELIK.26-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.26-Oryctolagus_cuniculus-provirus	-	chrUn0227	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.27-Lepus_timidus-LTR	ERV-RELIK.27-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.27-Lepus_timidus-LTR	-	CM019682.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.27-Oryctolagus_cuniculus-provirus	ERV-RELIK.27-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.27-Oryctolagus_cuniculus-provirus	-	chrUn0119	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.28-Lepus_timidus-LTR	ERV-RELIK.28-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.28-Lepus_timidus-LTR	-	CM019670.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.29-Lepus_timidus-LTR	ERV-RELIK.29-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.29-Lepus_timidus-LTR	-	CM019682.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.3-Lepus_timidus-provirus	ERV-RELIK.3-Lepus_timidus-provirus	Lepus_timidus	ERV-RELIK.3-Lepus_timidus-provirus	-	CM019683.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.30-Lepus_timidus-LTR	ERV-RELIK.30-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.30-Lepus_timidus-LTR	-	CM019690.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.31-Lepus_timidus-LTR	ERV-RELIK.31-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.31-Lepus_timidus-LTR	-	VUAX01000529.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.31-Oryctolagus_cuniculus-provirus	ERV-RELIK.31-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.31-Oryctolagus_cuniculus-provirus	-	chr1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.32-Lepus_timidus-LTR	ERV-RELIK.32-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.32-Lepus_timidus-LTR	-	CM019681.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.33-Lepus_timidus-LTR	ERV-RELIK.33-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.33-Lepus_timidus-LTR	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.34-Lepus_timidus-LTR	ERV-RELIK.34-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.34-Lepus_timidus-LTR	-	VUAX01003350.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.35-Lepus_timidus-LTR	ERV-RELIK.35-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.35-Lepus_timidus-LTR	-	CM019677.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.36-Lepus_timidus-LTR	ERV-RELIK.36-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.36-Lepus_timidus-LTR	-	CM019683.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.37-Lepus_timidus-LTR	ERV-RELIK.37-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.37-Lepus_timidus-LTR	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.38-Lepus_timidus-LTR	ERV-RELIK.38-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.38-Lepus_timidus-LTR	-	CM019669.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.39-Lepus_timidus-LTR	ERV-RELIK.39-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.39-Lepus_timidus-LTR	-	VUAX01000388.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.4-Lepus_americanus-provirus	ERV-RELIK.4-Lepus_americanus-provirus	Lepus_americanus	ERV-RELIK.4-Lepus_americanus-provirus	-	PVJM010004328.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.4-Lepus_timidus-provirus	ERV-RELIK.4-Lepus_timidus-provirus	Lepus_timidus	ERV-RELIK.4-Lepus_timidus-provirus	-	VUAX01000176.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.4-Oryctolagus_cuniculus-provirus	ERV-RELIK.4-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.4-Oryctolagus_cuniculus-provirus	-	chr18	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.40-Lepus_timidus-LTR	ERV-RELIK.40-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.40-Lepus_timidus-LTR	-	CM019678.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.41-Lepus_americanus-provirus	ERV-RELIK.41-Lepus_americanus-provirus	Lepus_americanus	ERV-RELIK.41-Lepus_americanus-provirus	-	PVJM010185452.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.41-Lepus_timidus-LTR	ERV-RELIK.41-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.41-Lepus_timidus-LTR	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.42-Lepus_timidus-LTR	ERV-RELIK.42-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.42-Lepus_timidus-LTR	-	CM019676.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.43-Lepus_timidus-LTR	ERV-RELIK.43-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.43-Lepus_timidus-LTR	-	VUAX01000333.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.43-Oryctolagus_cuniculus-provirus	ERV-RELIK.43-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.43-Oryctolagus_cuniculus-provirus	-	chr2	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.44-Lepus_timidus-LTR	ERV-RELIK.44-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.44-Lepus_timidus-LTR	-	CM019684.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.45-Lepus_americanus-provirus	ERV-RELIK.45-Lepus_americanus-provirus	Lepus_americanus	ERV-RELIK.45-Lepus_americanus-provirus	-	PVJM010091048.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.46-Lepus_timidus-LTR	ERV-RELIK.46-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.46-Lepus_timidus-LTR	-	CM019672.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.46-Oryctolagus_cuniculus-provirus	ERV-RELIK.46-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.46-Oryctolagus_cuniculus-provirus	-	chrUn0218	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.47-Lepus_timidus-LTR	ERV-RELIK.47-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.47-Lepus_timidus-LTR	-	CM019671.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.47-Oryctolagus_cuniculus-provirus	ERV-RELIK.47-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.47-Oryctolagus_cuniculus-provirus	-	chrUn0218	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.48-Lepus_americanus-provirus	ERV-RELIK.48-Lepus_americanus-provirus	Lepus_americanus	ERV-RELIK.48-Lepus_americanus-provirus	-	PVJM010404779.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.48-Lepus_timidus-LTR	ERV-RELIK.48-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.48-Lepus_timidus-LTR	-	CM019671.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.48-Oryctolagus_cuniculus-provirus	ERV-RELIK.48-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.48-Oryctolagus_cuniculus-provirus	-	chr5	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.49-Lepus_timidus-LTR	ERV-RELIK.49-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.49-Lepus_timidus-LTR	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.49-Oryctolagus_cuniculus-provirus	ERV-RELIK.49-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.49-Oryctolagus_cuniculus-provirus	-	chr2	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.5-Lepus_timidus-provirus	ERV-RELIK.5-Lepus_timidus-provirus	Lepus_timidus	ERV-RELIK.5-Lepus_timidus-provirus	-	CM019681.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.51-Lepus_americanus-LTR	ERV-RELIK.51-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.51-Lepus_americanus-LTR	-	PVJM010007772.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.51-Lepus_timidus-LTR	ERV-RELIK.51-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.51-Lepus_timidus-LTR	-	CM019675.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.52-Lepus_americanus-LTR	ERV-RELIK.52-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.52-Lepus_americanus-LTR	-	PVJM010004564.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.52-Lepus_timidus-LTR	ERV-RELIK.52-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.52-Lepus_timidus-LTR	-	CM019679.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.52-Oryctolagus_cuniculus-provirus	ERV-RELIK.52-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.52-Oryctolagus_cuniculus-provirus	-	chr14	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.53-Lepus_americanus-LTR	ERV-RELIK.53-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.53-Lepus_americanus-LTR	-	PVJM010106238.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.53-Lepus_timidus-LTR	ERV-RELIK.53-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.53-Lepus_timidus-LTR	-	CM019690.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.54-Lepus_americanus-LTR	ERV-RELIK.54-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.54-Lepus_americanus-LTR	-	PVJM010378083.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.54-Lepus_timidus-LTR	ERV-RELIK.54-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.54-Lepus_timidus-LTR	-	CM019683.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.54-Oryctolagus_cuniculus-provirus	ERV-RELIK.54-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.54-Oryctolagus_cuniculus-provirus	-	chr4	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.55-Lepus_americanus-LTR	ERV-RELIK.55-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.55-Lepus_americanus-LTR	-	PVJM010264399.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.55-Lepus_timidus-LTR	ERV-RELIK.55-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.55-Lepus_timidus-LTR	-	CM019679.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.56-Lepus_americanus-LTR	ERV-RELIK.56-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.56-Lepus_americanus-LTR	-	PVJM010029544.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.56-Lepus_timidus-LTR	ERV-RELIK.56-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.56-Lepus_timidus-LTR	-	CM019683.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.56-Oryctolagus_cuniculus-LTR	ERV-RELIK.56-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.56-Oryctolagus_cuniculus-LTR	-	chrUn0053	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.57-Lepus_americanus-LTR	ERV-RELIK.57-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.57-Lepus_americanus-LTR	-	PVJM010031016.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.57-Lepus_timidus-LTR	ERV-RELIK.57-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.57-Lepus_timidus-LTR	-	CM019676.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.57-Oryctolagus_cuniculus-LTR	ERV-RELIK.57-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.57-Oryctolagus_cuniculus-LTR	-	chrUn0180	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.58-Lepus_americanus-LTR	ERV-RELIK.58-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.58-Lepus_americanus-LTR	-	PVJM010324702.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.58-Lepus_timidus-LTR	ERV-RELIK.58-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.58-Lepus_timidus-LTR	-	CM019670.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.58-Oryctolagus_cuniculus-LTR	ERV-RELIK.58-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.58-Oryctolagus_cuniculus-LTR	-	chrUn0057	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.59-Lepus_americanus-LTR	ERV-RELIK.59-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.59-Lepus_americanus-LTR	-	PVJM010048545.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.59-Lepus_timidus-LTR	ERV-RELIK.59-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.59-Lepus_timidus-LTR	-	CM019670.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.59-Oryctolagus_cuniculus-LTR	ERV-RELIK.59-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.59-Oryctolagus_cuniculus-LTR	-	chrX	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.6-Oryctolagus_cuniculus-provirus	ERV-RELIK.6-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.6-Oryctolagus_cuniculus-provirus	-	chr15	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.60-Lepus_americanus-LTR	ERV-RELIK.60-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.60-Lepus_americanus-LTR	-	PVJM010053903.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.60-Lepus_timidus-LTR	ERV-RELIK.60-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.60-Lepus_timidus-LTR	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.60-Oryctolagus_cuniculus-LTR	ERV-RELIK.60-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.60-Oryctolagus_cuniculus-LTR	-	chr1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.61-Lepus_americanus-LTR	ERV-RELIK.61-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.61-Lepus_americanus-LTR	-	PVJM010449426.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.61-Lepus_timidus-LTR	ERV-RELIK.61-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.61-Lepus_timidus-LTR	-	VUAX01000325.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.61-Oryctolagus_cuniculus-LTR	ERV-RELIK.61-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.61-Oryctolagus_cuniculus-LTR	-	chrUn0047	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.62-Lepus_americanus-LTR	ERV-RELIK.62-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.62-Lepus_americanus-LTR	-	PVJM010380196.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.62-Lepus_timidus-LTR	ERV-RELIK.62-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.62-Lepus_timidus-LTR	-	CM019679.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.62-Oryctolagus_cuniculus-LTR	ERV-RELIK.62-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.62-Oryctolagus_cuniculus-LTR	-	chr13	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.63-Lepus_americanus-LTR	ERV-RELIK.63-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.63-Lepus_americanus-LTR	-	PVJM010010882.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.63-Lepus_timidus-LTR	ERV-RELIK.63-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.63-Lepus_timidus-LTR	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.63-Oryctolagus_cuniculus-LTR	ERV-RELIK.63-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.63-Oryctolagus_cuniculus-LTR	-	chr12	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.64-Lepus_timidus-LTR	ERV-RELIK.64-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.64-Lepus_timidus-LTR	-	CM019690.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.64-Oryctolagus_cuniculus-LTR	ERV-RELIK.64-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.64-Oryctolagus_cuniculus-LTR	-	chr15	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.65-Lepus_americanus-LTR	ERV-RELIK.65-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.65-Lepus_americanus-LTR	-	PVJM010000877.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.65-Lepus_timidus-LTR	ERV-RELIK.65-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.65-Lepus_timidus-LTR	-	CM019682.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.65-Oryctolagus_cuniculus-LTR	ERV-RELIK.65-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.65-Oryctolagus_cuniculus-LTR	-	chr16	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.66-Lepus_americanus-LTR	ERV-RELIK.66-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.66-Lepus_americanus-LTR	-	PVJM010007266.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.66-Lepus_timidus-LTR	ERV-RELIK.66-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.66-Lepus_timidus-LTR	-	CM019675.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.66-Oryctolagus_cuniculus-LTR	ERV-RELIK.66-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.66-Oryctolagus_cuniculus-LTR	-	chr7	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.67-Lepus_americanus-LTR	ERV-RELIK.67-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.67-Lepus_americanus-LTR	-	PVJM010001896.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.67-Lepus_timidus-LTR	ERV-RELIK.67-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.67-Lepus_timidus-LTR	-	CM019682.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.67-Oryctolagus_cuniculus-LTR	ERV-RELIK.67-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.67-Oryctolagus_cuniculus-LTR	-	chr1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.68-Lepus_americanus-LTR	ERV-RELIK.68-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.68-Lepus_americanus-LTR	-	PVJM010301896.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.68-Lepus_timidus-LTR	ERV-RELIK.68-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.68-Lepus_timidus-LTR	-	CM019670.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.68-Oryctolagus_cuniculus-LTR	ERV-RELIK.68-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.68-Oryctolagus_cuniculus-LTR	-	chr17	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.69-Lepus_americanus-LTR	ERV-RELIK.69-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.69-Lepus_americanus-LTR	-	PVJM010127727.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.69-Lepus_timidus-LTR	ERV-RELIK.69-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.69-Lepus_timidus-LTR	-	CM019672.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.69-Oryctolagus_cuniculus-LTR	ERV-RELIK.69-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.69-Oryctolagus_cuniculus-LTR	-	chrUn0019	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.7-Lepus_timidus-provirus	ERV-RELIK.7-Lepus_timidus-provirus	Lepus_timidus	ERV-RELIK.7-Lepus_timidus-provirus	-	CM019670.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.70-Lepus_americanus-LTR	ERV-RELIK.70-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.70-Lepus_americanus-LTR	-	PVJM010035190.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.70-Lepus_timidus-LTR	ERV-RELIK.70-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.70-Lepus_timidus-LTR	-	CM019669.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.70-Oryctolagus_cuniculus-LTR	ERV-RELIK.70-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.70-Oryctolagus_cuniculus-LTR	-	chr18	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.71-Lepus_americanus-LTR	ERV-RELIK.71-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.71-Lepus_americanus-LTR	-	PVJM010109483.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.71-Lepus_timidus-LTR	ERV-RELIK.71-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.71-Lepus_timidus-LTR	-	CM019682.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.72-Lepus_americanus-LTR	ERV-RELIK.72-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.72-Lepus_americanus-LTR	-	PVJM010067592.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.72-Lepus_timidus-LTR	ERV-RELIK.72-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.72-Lepus_timidus-LTR	-	CM019681.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.72-Oryctolagus_cuniculus-LTR	ERV-RELIK.72-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.72-Oryctolagus_cuniculus-LTR	-	chr3	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.73-Lepus_americanus-LTR	ERV-RELIK.73-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.73-Lepus_americanus-LTR	-	PVJM010403283.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.73-Lepus_timidus-LTR	ERV-RELIK.73-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.73-Lepus_timidus-LTR	-	CM019671.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.73-Oryctolagus_cuniculus-LTR	ERV-RELIK.73-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.73-Oryctolagus_cuniculus-LTR	-	chr3	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.74-Lepus_americanus-LTR	ERV-RELIK.74-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.74-Lepus_americanus-LTR	-	PVJM010079287.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.74-Lepus_timidus-LTR	ERV-RELIK.74-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.74-Lepus_timidus-LTR	-	CM019681.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.74-Oryctolagus_cuniculus-LTR	ERV-RELIK.74-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.74-Oryctolagus_cuniculus-LTR	-	chr18	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.75-Lepus_americanus-LTR	ERV-RELIK.75-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.75-Lepus_americanus-LTR	-	PVJM010043866.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.75-Lepus_timidus-LTR	ERV-RELIK.75-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.75-Lepus_timidus-LTR	-	CM019685.1	-
