taxon	sequenceID	host	name	subgenus	scaffold	orientation
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24167	Oryctolagus_cuniculus_24167	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24167	-	chrX	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24171	Oryctolagus_cuniculus_24171	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24171	-	chr15	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24175	Oryctolagus_cuniculus_24175	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24175	-	chr16	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24184	Oryctolagus_cuniculus_24184	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24184	-	chr13	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24192	Oryctolagus_cuniculus_24192	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24192	-	chr18	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24202	Oryctolagus_cuniculus_24202	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24202	-	chrUn0227	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24204	Oryctolagus_cuniculus_24204	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24204	-	chr2	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24208	Oryctolagus_cuniculus_24208	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24208	-	chr7	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24210	Oryctolagus_cuniculus_24210	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24210	-	chrUn0113	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24215	Oryctolagus_cuniculus_24215	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24215	-	chrUn0129	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24216	Oryctolagus_cuniculus_24216	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24216	-	chr12	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24222	Oryctolagus_cuniculus_24222	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24222	-	chr1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24226	Oryctolagus_cuniculus_24226	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24226	-	chr13	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24234	Oryctolagus_cuniculus_24234	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24234	-	chr14	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24246	Oryctolagus_cuniculus_24246	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24246	-	chrUn0057	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24247	Oryctolagus_cuniculus_24247	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24247	-	chr7	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24249	Oryctolagus_cuniculus_24249	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24249	-	chrX	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24251	Oryctolagus_cuniculus_24251	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24251	-	chrUn0514	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24254	Oryctolagus_cuniculus_24254	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24254	-	chr19	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24260	Oryctolagus_cuniculus_24260	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24260	-	chr4	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24261	Oryctolagus_cuniculus_24261	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24261	-	chr16	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24269	Oryctolagus_cuniculus_24269	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24269	-	chrUn0218	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24274	Oryctolagus_cuniculus_24274	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24274	-	chr12	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24281	Oryctolagus_cuniculus_24281	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24281	-	chr18	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24286	Oryctolagus_cuniculus_24286	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24286	-	chr2	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24292	Oryctolagus_cuniculus_24292	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24292	-	chrUn0420	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24293	Oryctolagus_cuniculus_24293	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24293	-	chr16	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24304	Oryctolagus_cuniculus_24304	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24304	-	chr3	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24305	Oryctolagus_cuniculus_24305	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24305	-	chrUn0010	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24306	Oryctolagus_cuniculus_24306	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24306	-	chr1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24313	Oryctolagus_cuniculus_24313	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24313	-	chrUn0119	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24328	Oryctolagus_cuniculus_24328	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24328	-	chr16	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24363	Oryctolagus_cuniculus_24363	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24363	-	chr12	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24374	Oryctolagus_cuniculus_24374	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24374	-	chr1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24382	Oryctolagus_cuniculus_24382	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24382	-	chr1	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24386	Oryctolagus_cuniculus_24386	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24386	-	chr2	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24404	Oryctolagus_cuniculus_24404	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24404	-	chr7	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24406	Oryctolagus_cuniculus_24406	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24406	-	chr1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24412	Oryctolagus_cuniculus_24412	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24412	-	chr2	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24424	Oryctolagus_cuniculus_24424	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24424	-	chrUn0041	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24429	Oryctolagus_cuniculus_24429	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24429	-	chr3	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24434	Oryctolagus_cuniculus_24434	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24434	-	chr15	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24443	Oryctolagus_cuniculus_24443	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24443	-	chr2	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24462	Oryctolagus_cuniculus_24462	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24462	-	chrX	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24468	Oryctolagus_cuniculus_24468	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24468	-	chrUn0053	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24474	Oryctolagus_cuniculus_24474	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24474	-	chrUn0420	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24489	Oryctolagus_cuniculus_24489	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24489	-	chr15	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24504	Oryctolagus_cuniculus_24504	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24504	-	chr2	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24506	Oryctolagus_cuniculus_24506	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24506	-	chrX	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24518	Oryctolagus_cuniculus_24518	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24518	-	chr21	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24519	Oryctolagus_cuniculus_24519	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24519	-	chrUn0019	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24522	Oryctolagus_cuniculus_24522	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24522	-	chr3	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24531	Oryctolagus_cuniculus_24531	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24531	-	chr14	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24538	Oryctolagus_cuniculus_24538	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24538	-	chr8	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24549	Oryctolagus_cuniculus_24549	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24549	-	chr13	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24559	Oryctolagus_cuniculus_24559	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24559	-	chr13	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24568	Oryctolagus_cuniculus_24568	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24568	-	chrX	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24569	Oryctolagus_cuniculus_24569	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24569	-	chr9	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24583	Oryctolagus_cuniculus_24583	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24583	-	chr7	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24587	Oryctolagus_cuniculus_24587	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24587	-	chr17	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24590	Oryctolagus_cuniculus_24590	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24590	-	chrX	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24591	Oryctolagus_cuniculus_24591	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24591	-	chr18	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24592	Oryctolagus_cuniculus_24592	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24592	-	chr11	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24602	Oryctolagus_cuniculus_24602	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24602	-	chrUn0113	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24608	Oryctolagus_cuniculus_24608	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24608	-	chr14	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24615	Oryctolagus_cuniculus_24615	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24615	-	chr13	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24620	Oryctolagus_cuniculus_24620	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24620	-	chrUn0178	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24639	Oryctolagus_cuniculus_24639	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24639	-	chr12	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24654	Oryctolagus_cuniculus_24654	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24654	-	chr1	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24655	Oryctolagus_cuniculus_24655	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24655	-	chr15	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24658	Oryctolagus_cuniculus_24658	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24658	-	chr5	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24659	Oryctolagus_cuniculus_24659	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24659	-	chrUn1697	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24663	Oryctolagus_cuniculus_24663	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24663	-	chr18	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24664	Oryctolagus_cuniculus_24664	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24664	-	chrUn0280	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24668	Oryctolagus_cuniculus_24668	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24668	-	chrX	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24674	Oryctolagus_cuniculus_24674	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24674	-	chr12	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24677	Oryctolagus_cuniculus_24677	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24677	-	chrUn0016	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24699	Oryctolagus_cuniculus_24699	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24699	-	chr14	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24710	Oryctolagus_cuniculus_24710	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24710	-	chrUn0180	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24717	Oryctolagus_cuniculus_24717	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24717	-	chrX	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24718	Oryctolagus_cuniculus_24718	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24718	-	chr11	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24728	Oryctolagus_cuniculus_24728	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24728	-	chr7	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24729	Oryctolagus_cuniculus_24729	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24729	-	chr17	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24730	Oryctolagus_cuniculus_24730	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24730	-	chr18	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24731	Oryctolagus_cuniculus_24731	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24731	-	chr11	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24733	Oryctolagus_cuniculus_24733	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24733	-	chr17	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24737	Oryctolagus_cuniculus_24737	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24737	-	chr12	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24738	Oryctolagus_cuniculus_24738	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24738	-	chr7	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24749	Oryctolagus_cuniculus_24749	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24749	-	chrX	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24752	Oryctolagus_cuniculus_24752	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24752	-	chr19	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24753	Oryctolagus_cuniculus_24753	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24753	-	chrX	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24755	Oryctolagus_cuniculus_24755	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24755	-	chr13	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24764	Oryctolagus_cuniculus_24764	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24764	-	chr9	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24766	Oryctolagus_cuniculus_24766	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24766	-	chrUn0047	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24767	Oryctolagus_cuniculus_24767	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24767	-	chr4	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24773	Oryctolagus_cuniculus_24773	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24773	-	chrUn0218	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24778	Oryctolagus_cuniculus_24778	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24778	-	chr12	-
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24779	Oryctolagus_cuniculus_24779	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24779	-	chr11	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24790	Oryctolagus_cuniculus_24790	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24790	-	chrUn0014	+
alignment/AL_UNC_RELIK_5LTR/member/fasta-digs-erv/Oryctolagus_cuniculus_24793	Oryctolagus_cuniculus_24793	Oryctolagus_cuniculus	Oryctolagus_cuniculus_24793	-	chr14	+
